URL,Version,Status,OIDs,Name,Title,Description,Used
http://smart.who.int/ips-pilgrimage/CodeSystem/BrowserCs,2.0.2,active,,BrowserCs,Browser,"Browser","ValueSet/Browser"
http://smart.who.int/ips-pilgrimage/CodeSystem/DistributionModelCs,2.0.2,active,,DistributionModelCs,Distribution Model,"Distribution Model","ValueSet/DistributionModel"
http://smart.who.int/ips-pilgrimage/CodeSystem/IPS.HAJJ.ACTOR,2.0.2,active,,IPS_HAJJ_ACTOR,IPS.HAJJ.ACTOR CodeSystem,"CodeSystem for IPS.HAJJ.ACTOR CodeSystem for utilization of IPS during Hajj","ValueSet/IPS.HAJJ.ACTOR,ValueSet/IPS.HAJJ.ACTOR.SYSTEM"
http://smart.who.int/ips-pilgrimage/CodeSystem/IPS.HAJJ.CONSENT,2.0.2,active,,IPS_HAJJ_CONSENT,IPS.HAJJ.CONSENT CodeSystem,"CodeSystem for IPS.HAJJ.CONSENT CodeSystem for utilization of IPS during Hajj","ValueSet/IPS.HAJJ.CONSENT"
http://smart.who.int/ips-pilgrimage/CodeSystem/IPS.HAJJ.TRANSACTION,2.0.2,active,,IPS_HAJJ_TRANSACTION,IPS.HAJJ.TRANSACTION CodeSystem,"CodeSystem for IPS.HAJJ.TRANSACTION CodeSystem for utilization of IPS during Hajj","ValueSet/IPS.HAJJ.TRANSACTION"
http://smart.who.int/ips-pilgrimage/CodeSystem/LanguageCs,2.0.2,active,,LanguageCs,Language,"Language","ValueSet/Language"
http://smart.who.int/ips-pilgrimage/CodeSystem/LicensingModelCs,2.0.2,active,,LicensingModelCs,Licensing Model,"Licensing Model","ValueSet/LicensingModel"
http://smart.who.int/ips-pilgrimage/CodeSystem/OperatingSystemCs,2.0.2,active,,OperatingSystemCs,Operating System,"Operating System","ValueSet/OperatingSystem"
