Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-smart.who.int.trust.json	13075	-	0	0	0	0	0	0	11	92	0	0	0	0	0	0	0	1	0	0	165	97	0	0	0	5	0	1
fsh-generated/resources/CodeSystem-WHO.TRUST.ACTOR.json	1054	5	0	0	1	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	31	5488	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-WHO.TRUST.DOMAIN.json	589	2	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	27	165	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-WHO.TRUST.KEYUSAGE.json	1547	5	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	26	139	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-WHO.TRUST.TRANSACTION.json	686	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	121	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-COSEHeader.json	1440	6	0	0	0	0	0	7	0	30	0	0	1	0	0	0	0	0	0	0	31	545	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-CWT.json	1726	6	0	0	0	0	0	30	0	19	0	0	0	0	0	0	0	0	0	0	38	218	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-CWTPayload.json	2091	5	0	0	0	0	0	30	0	10	0	0	0	0	0	0	0	0	0	0	48	168	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HCert.json	2605	6	0	0	0	0	0	25	0	10	0	0	0	0	0	0	0	0	0	0	55	164	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-SchemeInformation.json	7680	7	0	0	0	0	0	42	0	20	0	0	0	0	0	0	0	1	0	0	113	384	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-SmartHealthLink.json	1401	5	1	0	0	0	0	48	0	9	0	0	0	0	0	0	0	0	0	0	30	98	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-SmartHealthLinkPayload.json	5267	6	0	0	0	0	0	38	0	16	0	0	0	0	0	0	0	0	0	0	54	159	0	0	0	1	0	1
fsh-generated/resources/ValueSet-WHO.TRUST.ACTOR.json	454	5	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	21	10910	0	0	0	1	0	0
fsh-generated/resources/ValueSet-WHO.TRUST.DOMAIN.json	563	5	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	18	149	0	0	0	0	0	0
fsh-generated/resources/ValueSet-WHO.TRUST.KEYUSAGE.json	868	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	127	0	0	0	0	0	0
fsh-generated/resources/ValueSet-WHO.TRUST.TRANSACTION.json	484	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	364	0	0	0	0	0	0
