URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://smart.who.int/trust/ValueSet/Actors,1.2.0,active,,Actors,WHO GDHCN Actor ValueSet of actor codes,"ValueSet of codes for actor codes",,"Internal"
http://smart.who.int/trust/ValueSet/ConnectionTypes,1.2.0,active,,ConnectionTypes,WHO GDHCN Connection Types,"ValueSet of GDHCN Trust Network Connection Types",,"Internal"
http://smart.who.int/trust/ValueSet/Domains,1.2.0,active,,Domains,WHO GDHCN Trust Domains,"ValueSet of WHO GDHCN Trust Domains",,"Internal"
http://smart.who.int/trust/ValueSet/KeyUsage,1.2.0,active,,KeyUsage,WHO GDHCN  Key Usage ValueSet,"ValueSet of codes for key usage codes",,"Internal"
http://smart.who.int/trust/ValueSet/Participants,1.2.0,active,,Participants,WHO GDHCN Trust Network Participant,"ValueSet of GDHCN Trust Network Participants",,"Internal,Other"
http://smart.who.int/trust/ValueSet/PayloadTypes,1.2.0,active,,PayloadTypes,WHO GDHCN Payload Types,"ValueSet of GDHCN Trust Network Payload Types",,"Internal"
http://smart.who.int/trust/ValueSet/Transactions,1.2.0,active,,Transactions,WHO GDHCN Transaction Codes,"ValueSet of WHO GDHCN Transaction Codes",,"Internal"
