Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-smart.who.int.pcmt-vaxprequal.json	398353	-	0	0	1	0	0	0	38	170	0	0	0	0	0	0	0	5	0	0	717	891	0	0	0	92	0	4
fsh-generated/resources/CodeSystem-PreQualPresentation.json	1233	16	0	0	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	0	30	426	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-PreQualProductIds.json	72653	22	0	0	1	0	0	0	3	61	0	0	1	0	0	0	0	0	0	0	258	242	0	0	0	14	0	0
fsh-generated/resources/CodeSystem-PreQualVaccineType.json	7038	13	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	52	49	0	0	0	2	0	0
fsh-generated/resources/Organization-Holder06fc63d243e39d8519007322a0fddc52.json	447	8	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	24	17	0	0	0	0	0	0
fsh-generated/resources/Organization-Holder18181d26c8e4df1d6fc819c02c55b8e6.json	462	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Holder2249658a617cfcc38ca334756748dcd0.json	443	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Holder2727357adb2fdf08fa5c9bb57e9ce617.json	454	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Holder2ca9bea235654620194199f17ca78e94.json	443	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Holder2df14aa8a419a11f1b47bb8c2a82636c.json	492	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Holder4d70627b72cb75bcde38e52b0f1b7db2.json	463	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Holder6237d292dd8018497991076b85cae399.json	451	7	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Holder6f85b90926148cce1ad5a1fa8afe673a.json	462	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Holder8327c2d0eaf7c8d58e6036f3a9aee92d.json	510	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Holder9899e21a11ed6ac7b548ef6171579c60.json	472	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Holder9d7db6151eea8bf9048690e4b4504c90.json	430	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Holdera1ed2fb3196a19ac1010392bdc5e8646.json	493	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Holdera5a3d2d85f2b1e0fcd688a9dbd32e328.json	445	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Holderba27f505e9f51f464d1a574696de85c5.json	454	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Holderce0f4cd586d4fa26a21297b87993de9a.json	486	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Holderd4e6bca678dea34fa256538a18200187.json	454	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Holdere0e3ed9114ce62feea705c24aceb2ee2.json	470	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Holderf651f2cc6236f906af0a310308a8de06.json	445	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Holderf79f23b4c5122fd96b2c87cc385157fc.json	465	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Holderfc05b3d6a15f33e5f2a764fcfbc0ec16.json	454	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Holderff846f1753a67d1fcaa62a05358b9ff4.json	455	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer00bfdffd8d8dbe60aabda0191bb814ec.json	452	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer04d9a670e03eceddfeaf6cf84699e754.json	462	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer0a715f820926b2464f7113168d4f247c.json	520	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	18	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer0ac2fc7e2f3857eea1bd0d6fe3e1e432.json	447	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer0d032e80ab9a533ed8120bd60488bb9d.json	461	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer0f92a4144844f2cd6ed7fe33dc8d7b1c.json	450	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer12d56c4b3ef5d1e2309e872e111b62f5.json	480	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer1de7214fcf73be7aeabd3d60abbd51bf.json	438	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer214b31a3bf30c1816fab7b3f39ca25c9.json	459	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer23f34f1a92ebdeb8c55ddd34c31ad564.json	465	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer2633085cce399745d9a840a0e7459e1a.json	451	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer2e05c0b54d85a829edc3312f6eda9232.json	451	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer323393ea6ca912a5ae580eddb032cd99.json	468	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer35b3de1add41b53c8e37ce338f2ba545.json	463	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer3ad507e03b3c8420f83f895f7122255f.json	451	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer41f97525c1b4c5c2ec18ee0e4e641a04.json	444	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer42565af3e1da9c8e2b48128dd0b2b292.json	472	8	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer44bef811989f0f1c17f76defa1978713.json	453	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer45d45e667e2afae89b226dcbff654854.json	441	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer49ba2034b576b9b30559303e880f9bc7.json	448	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer4ce2190fca5ae4fbb2ce66bf52affe15.json	454	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer54a4cbdf74f251158fb034e8f5e1ff5b.json	450	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer55274c2798a58a47931eded531726f10.json	455	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer56d509b36258f1c3e037132496afb0cb.json	452	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer5dc54242e07048dc1f0433b45d61957c.json	444	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer63659ae1ce5592ff2ebd6cd35241e1f4.json	460	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer71815e49a163acdd61581f32aa32c1b8.json	455	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer764b91fadf395103d4ce901372cc0882.json	452	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer7e1075439f93207b76e283af4e5a96d5.json	511	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer809ba2c9dd16700daf4b638fb948b814.json	463	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer82c7442fbfbfbbeb896a735055627e6d.json	474	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer83c80215b20b5251e1c62eac65c9e90a.json	440	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer862ceefb75480e8caff5b111610aceb0.json	605	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer888ff5801a2f43bd6f2123419e61cb87.json	460	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer8b73ac0f00c49a2623f9e9aee2c60cad.json	477	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer8c92e4ffbcf50b35012bfe88689a06e3.json	454	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer8c96b2e988e99fecb160f675715f893a.json	474	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturer9dc14eaedd939584bb18ed5514df50e4.json	460	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturera5cc87bbf41f05f69cabde633c076a70.json	460	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufactureraaca2980acaa19a41085d36efc6a5a84.json	450	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	16	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufactureraca8ee84737803adc7e1b19a498b8fb9.json	461	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	18	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturerb8f96db637b3f36cdb1416e82e69b306.json	441	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturerb9ce4b3161c0bb54b370a457d22926e0.json	449	7	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturercb2d11a53a6d9504a6a08ab51b9aabe7.json	450	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Organization-Manufacturerd90d3c2e85175f2d2bde5bd3ff4f83e3.json	447	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
