URL,Version,Status,OIDs,Name,Title,Description,Used
http://smart.who.int/pcmt-vaxprequal/CodeSystem/PreQualPresentation,0.1.0,draft,,PreQualPresentation,WHO PreQualificaiton Vaccine Presentations,"WHO PreQualificaiton Vaccine Presentations","ValueSet/PreQualPresentation"
http://smart.who.int/pcmt-vaxprequal/CodeSystem/PreQualProductIds,0.1.0,active,,PreQualProductIds,WHO PreQualificaiton Vaccine Product Ids,"WHO PreQualificaiton Vaccine Product Ids","ValueSet/PreQualProductIds"
http://smart.who.int/pcmt-vaxprequal/CodeSystem/PreQualVaccineType,0.1.0,draft,,PreQualVaccineType,WHO PreQualificaiton Vaccine VaccineTypes,"WHO PreQualificaiton Vaccine VaccineTypes","ValueSet/PreQualVaccineType"
