Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-smart.who.int.trust.json	9244	-	0	0	0	0	0	0	15	207	0	0	0	0	0	0	0	1	0	0	154	91	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-COSEHeader.json	1581	28	1	0	0	0	0	18	0	92	0	0	0	0	0	0	0	0	0	0	40	1096	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-CWT.json	1867	35	0	0	0	0	0	19	0	75	0	0	0	0	0	0	0	0	0	0	44	258	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-CWTPayload.json	2232	28	0	0	0	0	0	46	0	58	0	0	0	0	0	0	0	0	0	0	51	171	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-HCert.json	2755	28	1	0	0	0	0	51	0	60	0	0	0	0	0	0	0	0	0	0	58	155	0	0	0	2	0	0
